layer,phase_id,phase_label,event_id,event_name,event_date,event_week,event_family,event_anchor,expected_direction,hypothesis,source_url,window,pre_start,pre_end_exclusive,post_start,post_end_exclusive,n_obs_pre,n_obs_post,wallet_pct_shift_during_same_window,pre_window_truncated,post_window_truncated,post_window_crosses_luna,analysis_universe,analysis_universe_label,cat_clean,semantic_within_cat,subcat_key,subcat_label,pre_sales_sum,pre_count_sum,pre_user_weeks_sum,pre_source_rows,post_sales_sum,post_count_sum,post_user_weeks_sum,post_source_rows,support_ok,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,sales_per_active_user_pre,sales_per_active_user_post,sales_per_active_user_diff,sales_per_active_user_pct_change,count_per_active_user_pre,count_per_active_user_post,count_per_active_user_diff,count_per_active_user_pct_change,active_subcat_user_proxy_pre,active_subcat_user_proxy_post,active_subcat_user_proxy_diff,active_subcat_user_proxy_pct_change
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,1,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Clothing & Personal Care,clothing_personal_care_misc_crypto_coinjar,Clothing & Personal Care :: clothing_personal_care_misc_crypto_coinjar,Clothing & Personal Care: clothing personal care misc crypto coinjar,300.0,2.0,1.0,1,0.0,0.0,0.0,0,False,4.696278838047966e-07,,,,0.0013116531639260404,,,,8.744354426173602e-06,,,,4.372177213086801e-06,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Clothing & Personal Care,clothing_personal_care_misc_crypto_coinspot,Clothing & Personal Care :: clothing_personal_care_misc_crypto_coinspot,Clothing & Personal Care: clothing personal care misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,1,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Clothing & Personal Care,clothing_personal_care_misc_crypto_swyftx,Clothing & Personal Care :: clothing_personal_care_misc_crypto_swyftx,Clothing & Personal Care: clothing personal care misc crypto swyftx,0.0,0.0,0.0,0,1000.0,1.0,1.0,1,False,,1.4261647160190558e-06,,,,0.004537184495533142,,,,4.537184495533142e-06,,,,4.537184495533142e-06,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,8,8,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Education,education_misc_crypto_binance,Education :: education_misc_crypto_binance,Education: education misc crypto binance,451551.18999999994,1410.0,921.0,8,240978.01,950.0,619.0,8,True,9.82951397957546e-05,4.777637370938603e-05,-5.0518766086368563e-05,-0.51394978623908,0.24582764869488696,0.13317809945114528,-0.11264954924374168,-0.4582460510109606,0.0007682743217917569,0.0005252372943580785,-0.00024303702743367836,-0.31634146884783465,0.0005016202607039657,0.00034211279129390084,-0.00015950746941006488,-0.3179845032300224
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Education,education_misc_crypto_coinbase,Education :: education_misc_crypto_coinbase,Education: education misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Education,education_misc_crypto_coinjar,Education :: education_misc_crypto_coinjar,Education: education misc crypto coinjar,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Education,education_misc_crypto_coinspot,Education :: education_misc_crypto_coinspot,Education: education misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Education,education_misc_crypto_swyftx,Education :: education_misc_crypto_swyftx,Education: education misc crypto swyftx,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Electronics & Merchandise,electronics_merchandise_misc_crypto_binance,Electronics & Merchandise :: electronics_merchandise_misc_crypto_binance,Electronics & Merchandise: electronics merchandise misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Electronics & Merchandise,electronics_merchandise_misc_crypto_coinbase,Electronics & Merchandise :: electronics_merchandise_misc_crypto_coinbase,Electronics & Merchandise: electronics merchandise misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,4,7,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Electronics & Merchandise,electronics_merchandise_misc_crypto_coinjar,Electronics & Merchandise :: electronics_merchandise_misc_crypto_coinjar,Electronics & Merchandise: electronics merchandise misc crypto coinjar,1152.0,23.0,16.0,4,1259.0,26.0,25.0,7,False,5.357259927642219e-07,2.783737895518071e-07,-2.573522032124148e-07,-0.4803802815027457,0.0012498197781884385,0.00079463545498444,-0.0004551843232039985,-0.36419996798559956,2.4934384093132512e-05,1.6327078677694925e-05,-8.607305415437587e-06,-0.34519823643080205,1.7324044000075873e-05,1.5701880568043928e-05,-1.6221634320319448e-06,-0.09363653382690787
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Electronics & Merchandise,electronics_merchandise_misc_crypto_coinspot,Electronics & Merchandise :: electronics_merchandise_misc_crypto_coinspot,Electronics & Merchandise: electronics merchandise misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,4,4,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Electronics & Merchandise,electronics_merchandise_misc_crypto_swyftx,Electronics & Merchandise :: electronics_merchandise_misc_crypto_swyftx,Electronics & Merchandise: electronics merchandise misc crypto swyftx,3068.75,8.0,6.0,4,2826.8300000000004,5.0,5.0,4,False,1.2547856659770485e-06,1.1960407226769303e-06,-5.874494330011822e-08,-0.046816715310798535,0.003349995797718379,0.003104180973990226,-0.000245814823728153,-0.07337765136767424,8.71842477075339e-06,5.49532807779737e-06,-3.22309669295602e-06,-0.36968796287239175,6.535181789674645e-06,5.49532807779737e-06,-1.0398537118772749e-06,-0.1591162641443589
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,1,8,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Entertainment & Recreation,entertainment_recreation_misc_crypto_binance,Entertainment & Recreation :: entertainment_recreation_misc_crypto_binance,Entertainment & Recreation: entertainment recreation misc crypto binance,3000.0,1.0,1.0,1,420.0,8.0,8.0,8,False,6.2101227227654816e-06,8.326642716788303e-08,-6.126856295597599e-06,-0.9865918225959305,0.01318397356173835,0.00023266914896512855,-0.012951304412773222,-0.982352122607378,4.394657853912784e-06,4.431793313621496e-06,3.7135459708712486e-08,0.008450136721257818,4.394657853912784e-06,4.431793313621496e-06,3.7135459708712486e-08,0.008450136721257818
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Entertainment & Recreation,entertainment_recreation_misc_crypto_coinbase,Entertainment & Recreation :: entertainment_recreation_misc_crypto_coinbase,Entertainment & Recreation: entertainment recreation misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Entertainment & Recreation,entertainment_recreation_misc_crypto_coinjar,Entertainment & Recreation :: entertainment_recreation_misc_crypto_coinjar,Entertainment & Recreation: entertainment recreation misc crypto coinjar,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_2022_8w,Treasury crypto CASSPr licensing consultation +/-8w,treasury_crypto_casspr_consultation_2022,Treasury crypto CASSPr licensing consultation,2022-03-21,2022-03-21,crypto_regulation,Treasury opened consultation on licensing and custody requirements for crypto asset secondary service providers.,down,"Regulatory scrutiny / licensing uncertainty may reduce crypto-exchange funding, especially in short windows before LUNA.",https://treasury.gov.au/consultation/c2022-259046,8,2022-01-24,2022-03-21,2022-03-21,2022-05-16,0,0,0.07612928718192326,False,False,True,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Entertainment & Recreation,entertainment_recreation_misc_crypto_coinspot,Entertainment & Recreation :: entertainment_recreation_misc_crypto_coinspot,Entertainment & Recreation: entertainment recreation misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
